id,equip_coordonnees,inst_numero,inst_nom,equip_type_name,equip_type_famille,aps_name,equip_acc_libre,equip_url,inst_adresse,new_code,equip_prop_nom,equip_gest_type,inst_acc_handi_bool
319473,"{'lon': 4.9898, 'lat': 43.5172}",I130470008,COMPLEXE SPORTIF DES SALLES,Dojo / Salle d'arts martiaux,Salle de combat,"['Judo / Jujitsu / Taïso', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...']",false,,ZAC DES SALLES,13047,,Commune,false
319474,"{'lon': 4.98944, 'lat': 43.50779}",I130470048,COMPLEXE SPORTIF DONADIEU,Stade d’athlétisme,Equipement d'athlétisme,"['Course sur piste', 'Lancer', 'Saut']",false,,BD EDOUARD GUIZONNIER,13047,,Commune,false
319475,"{'lon': 5.18123, 'lat': 43.723910000000004}",I130530012,COURTS DE TENNIS,Court de tennis,Court de tennis,['Tennis'],false,,AV CHARLES DE GAULLE,13053,,Commune,false
319476,"{'lon': 5.20572573642, 'lat': 43.4189809674}",I130540016,TENNIS LA PAUSA,Court de tennis,Court de tennis,['Tennis'],false,,Boulevard de la Signore,13054,,Commune,false
319477,"{'lon': 5.05127449029, 'lat': 43.4161856364}",I130560048,PLATEAU D'EVOLUTION DES LAVANDINS Quartier des 80,Terrain de football,Terrain de grands jeux,"['Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",,,Rue du lavandin,13056,,Commune,false
319478,"{'lon': 5.0473, 'lat': 43.43127}",I130560071,DECATHLON PARC DE LA FORME,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",true,,ZAC DE FIGUEROLLES MARTIGUES,13056,,Etablissement privé commercial,true
319479,"{'lon': 5.523206, 'lat': 43.636061}",I130590010,SKATE PARK,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",true,,CHEMIN DE LA PLAINE,13059,,Commune,true
319480,"{'lon': 5.4619, 'lat': 43.37887}",I130750001,Massif Spéléologique de l'Etoile/Garlaban,Site de spéléologie sportive et/ou éducative,Divers équipements Sports de nature,['Spéléologie'],true,,,13075,,Association(s),false
319481,"{'lon': 4.99182, 'lat': 43.4202}",I130770006,COMPLEXE SPORTIF JEAN CHRISTOPHE UNIA,Salle multisports (gymnase),Salle multisports,"['Football / Football en salle (Futsal)', 'Gymnastique Artistique', 'Handball / Mini hand / Handball de plage']",false,,Avenue de la Provence,13077,,Commune,false
319482,"{'lon': 5.32271, 'lat': 43.72582}",I130840007,BASE DE LOISIRS DES ISCLES,Salle de cours collectifs,Equipement d'activités de forme et de santé,['Activités de forme et de santé'],false,,la roque,13084,,Commune,false
319483,"{'lon': 5.5858, 'lat': 43.2478}",I130850001,SITE SPORTIF,Salle de danse,Salle ou terrain spécialisé,['Gymnastique volontaire'],false,,ALLEE HIPPOLYTE GONDREXON,13085,,Commune,true
319484,"{'lon': 5.604547, 'lat': 43.349451}",I130860009,SALLES IORIO,Salle de danse,Salle ou terrain spécialisé,"['Autres Danses', 'Danses par Couple (Danses de compétition)']",false,,Avenue des Alliés,13086,,Commune,false
319485,"{'lon': 5.6245, 'lat': 43.48138}",I130870001,GYMNASE MUNICIPAL,Salle de danse,Salle ou terrain spécialisé,"['Autres Danses', 'Gymnastique volontaire']",false,,Avenue Louis ALlARD,13087,,Commune,true
319486,"{'lon': 5.62354, 'lat': 43.47659}",I130870011,PLAINE SPORTIVE,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,AVENUE ROBERT BIENVENU,13087,,EPCI,true
319487,"{'lon': 5.26632, 'lat': 43.3429}",I130880004,MER MEDITERRANEE SITES DE PLONGEE DU ROVE,Site de plongée,Site d'activités aquatiques et nautiques,"[""Plongée d'exploration / Photographie subaquatique"", 'Plongée en apnée', 'Plongée subaquatique (Plongée libre)', 'Pêche sous marine']",true,,,13088,,Etat,false
319488,"{'lon': 5.27, 'lat': 43.3728}",I130880006,STADE MUNICIPAL,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,RUE ADRIEN ISNARDON,13088,,Commune,true
319489,"{'lon': 4.92104, 'lat': 43.81738}",I130890004,EARL les vergers: CENTRE EQUESTRE DES COSTIERES,Manège,Equipement équestre,['Equitation'],false,,chemin des costieres,13089,EARL les vergers,Etablissement privé commercial,true
319490,"{'lon': 5.33409, 'lat': 43.6136}",I130910011,CLUB HIPPIQUE ET POLO CLUB,Carrière de dressage/rond de longe,Equipement équestre,"['Dressage', 'Equitation']",false,,CHEMIN DE COLLAVERY LES DECANIS ET CAMPAGNE BERTEILLE,13091,,Association(s),false
319491,"{'lon': 5.030026, 'lat': 43.550803}",I130920017,LE PARC DES SPORTS,Dojo / Salle d'arts martiaux,Salle de combat,['Judo / Jujitsu / Taïso'],false,,ALLEE DES CIGOGNES,13092,,Commune,true
319492,"{'lon': 4.7368242, 'lat': 43.78378659}",I130940001,COMPLEXE SPORTIF FOOT/TENNIS,Court de tennis,Court de tennis,['Tennis'],false,,ROUTE DE SAINT REMY,13094,,Commune,true
319493,"{'lon': 4.81457, 'lat': 43.64018}",I130970008,COMPLEXE SPORTIF DU LOGISSON,Dojo / Salle d'arts martiaux,Salle de combat,"['Aikido / Aikibudo / Budo', 'Judo / Jujitsu / Taïso', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...', 'Kendo / Iaïdo / Naginata / Jodo / Sport chanbara']",false,,Rue de la laure,13097,,Commune,true
319494,"{'lon': 5.02384, 'lat': 43.46007}",I130980006,ECURIE DE LA FONTAINE DU LOUP,Carrière de dressage/rond de longe,Equipement équestre,['Dressage'],false,,D52 ROUTE DE MASSANE,13098,,Etablissement privé commercial,false
319495,"{'lon': 4.84130247116, 'lat': 43.7923808681}",I131000013,LA CRAU-POLE,Structure Artificielle d'Escalade,Structure Artificielle d'Escalade,['Escalade'],true,,18 Chemin Carraire de la Crau,13100,,Commune,true
319496,"{'lon': 5.52565, 'lat': 43.40717}",I131010002,SALLE POLYVALENTE,Dojo / Salle d'arts martiaux,Salle de combat,['Judo / Jujitsu / Taïso'],false,,CHEMIN DU CIMETIERE,13101,,Commune,true
319497,"{'lon': 5.098574, 'lat': 43.602983}",I131030029,N GENERATION ET SPORT CLUB,Bassin d'exercices aquatiques,Equipement d'activités de forme et de santé,"['Activités de forme et de santé', 'Aquagym']",,,RN 113 LA GARENNE,13103,,Etablissement privé commercial,false
319498,"{'lon': 5.08985, 'lat': 43.75769}",I131050004,LES ECURIES D'EROSES,Carrière,Equipement équestre,"['Concours complet', 'Equitation', ""Saut d'obstacle""]",false,,474 CHEMIN DES HARAS,13105,,Etablissement privé commercial,false
319499,"{'lon': 5.37341, 'lat': 43.40639}",I131060006,STADE PIERRE BECHINI,Court de tennis,Court de tennis,['Tennis'],false,,Avenue du 8 Mai 1945,13106,,Commune,false
319500,"{'lon': 4.6622, 'lat': 43.8094}",I131080003,COSEC GERARD ELETTI,Structure Artificielle d'Escalade,Structure Artificielle d'Escalade,['Escalade'],false,,BOULEVARD ALPHONSE DAUDET,13108,,Commune,false
319501,"{'lon': 4.7017, 'lat': 43.7511}",I131080021,LES CHEVAUX DU VENT,Carrière de dressage/rond de longe,Equipement équestre,['Dressage'],false,,QUARTIER DE BARSOLLE,13108,,Etablissement privé commercial,true
319502,"{'lon': 5.65618, 'lat': 43.46616}",I131100001,ECURIE DE LA CLOSERIE,Manège,Equipement équestre,['Equitation'],false,,ROUTE DE ROUSSET,13110,,Etablissement privé commercial,false
319503,"{'lon': 5.59909, 'lat': 43.55477}",I131110007,VALLON DES SPORTS,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",true,,BOULEVARD DU MORALISTE,13111,,Commune,false
319504,"{'lon': 5.2599, 'lat': 43.52408}",I131120009,TERRAINS DE BOULES,Terrain de pétanque,Boulodrome,['Pétanque et jeu provencal'],true,,AVENUE JULES ANDRAUD,13112,,Commune,false
319505,"{'lon': 5.338568, 'lat': 43.532129}",I131140001,L'ARCHE DE MONE,Carrière de dressage/rond de longe,Equipement équestre,['Dressage'],false,,1350 CHEMIN DES VENCES,13114,,Etablissement privé commercial,false
319506,"{'lon': 4.9200800000000005, 'lat': 43.84026}",I131160001,SALLE POLYVALENTE,Salle de danse,Salle ou terrain spécialisé,"['Autres Danses', 'Danses par Couple (Danses de compétition)']",false,,156 ROUTE DE ST ANDIOL,13116,,Commune,false
319507,"{'lon': 5.2439, 'lat': 43.4586}",I131170005,COMPLEXE SPORTIF LADOUMEGUE,Terrain de football,Terrain de grands jeux,"['Course sur piste', 'Football / Football en salle (Futsal)', 'Rugby à 15 / Rugby à 7']",false,,AV DE LA RANGUE,13117,,Commune,true
319508,"{'lon': 5.273, 'lat': 43.4261}",I131170010,COSEC MAURICE PIOT,Salle multisports (gymnase),Salle multisports,"['Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,AV RHIN ET DANUBE,13117,,Commune,true
319509,"{'lon': 5.24446141724, 'lat': 43.4465639591}",I131170041,COMPLEXE SPORTIF LEO LAGRANGE,Stade d’athlétisme,Equipement d'athlétisme,"['Course sur piste', 'Lancer', 'Saut']",,,bd alfred casile,13117,,Commune,true
319510,"{'lon': 5.565066, 'lat': 43.2584}",I131190002,TENNIS CLUB,Court de tennis,Court de tennis,['Tennis'],false,,RUE CHARCOT,13119,,Association(s),false
319511,"{'lon': 5.57508, 'lat': 43.25983}",I131190006,PLATEAU SPORTIF LOU CAIRE SUD,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",true,,RUE DE LA FRAGO LOU CAIRE SUD,13119,,Commune,true
319512,"{'lon': 5.365069, 'lat': 43.301324}",I132020011,ESPACE MAJOR FITNESS,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,['Musculation'],false,,3 Rue mazenod,13202,,Etablissement privé commercial,false
319513,"{'lon': 5.380863, 'lat': 43.315319}",I132030001,CERCLE LA BOULE VAILLANTE,Terrain de boules,Boulodrome,['Pétanque et jeu provencal'],false,,37 Avenue Belle vue,13203,,Association(s),false
319514,"{'lon': 5.37673, 'lat': 43.32023}",I132030012,STADE CHARPENTIER,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",false,,BOULEVARD CHARPENTIER,13203,,Commune,true
319515,"{'lon': 5.392753, 'lat': 43.307037}",I132040012,GYMNASE USCM,Salle multisports (gymnase),Salle multisports,['Gymnastique Rythmique'],,,13 RUE BENEDIT,13204,,Association(s),false
319516,"{'lon': 5.40164, 'lat': 43.30735}",I132040015,ESCALE DUPARC,Dojo / Salle d'arts martiaux,Salle de combat,"['Full contact (boxe américaine)/Light contact/First full/Full défense/Super fight/Semi-contact', 'Gymnastique Rythmique', 'Judo / Jujitsu / Taïso', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...']",false,,108 BOULEVARD FRANCOISE DUPARC,13204,,Commune,false
319517,"{'lon': 5.3695, 'lat': 43.2682}",I132070005,SPORTING CLUB DE LA CORNICHE,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,['Activités de forme et de santé'],false,,178 BIS CORNICHE PRESIDENT JF KENNEDY,13207,,Association(s),false
319518,"{'lon': 5.369049, 'lat': 43.290223}",I132070022,GYMNASE CORDERIE,Salle d'escrime,Salle ou terrain spécialisé,['Escrime (Epée / Fleuret / Sabre )'],false,,33 BD DE LA CORDERIE,13207,,Commune,true
319519,"{'lon': 5.388998, 'lat': 43.275655}",I132080008,GYM PRADO MERMOZ,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,['Musculation'],false,,252 Avenue du prado,13208,,Etablissement privé commercial,true
319520,"{'lon': 5.382512, 'lat': 43.231443}",I132080017,SITE D'ESCALADE DE PASTRE,Site d'escalade en falaise,Divers équipements Sports de nature,['Escalade'],true,,MONTREDON,13208,,Commune,false
319521,"{'lon': 5.3921, 'lat': 43.26714}",I132080024,COMPLEXE SPORTIF RENE MAGNAC,Salle multisports (gymnase),Salle multisports,"['Activités de forme et de santé', 'Autres Danses', 'Boxe Anglaise', 'Full contact (boxe américaine)/Light contact/First full/Full défense/Super fight/Semi-contact', 'Gymnastique Aérobic', 'Gymnastique volontaire', 'Musculation', 'Tai chi chuan / Chi gong']",false,,131 AVENUE DE MAZARGUES,13208,,Association(s),true
319522,"{'lon': 5.35136, 'lat': 43.22912}",I132080033,GYMNASE MONT ROSE,Salle multisports (gymnase),Salle multisports,"['Badminton', 'Jeu de volant', 'Basket-Ball', 'Gymnastique Rythmique', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,CALLANQUE SAMENA MADRAGUE DE MONTREDON,13208,,Commune,false
319523,"{'lon': 5.36363, 'lat': 43.24174}",I132080034,PISCINE POINTE ROUGE,Bassin ludique de natation,Bassin de natation,['Baignade loisirs'],false,,PROMENADE DU GRAND LARGE,13208,,Commune,false
319524,"{'lon': 5.397427, 'lat': 43.27081}",I132080051,STADE DE L'ACADEMIE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,RUE RAY GRASSI,13208,,Commune,false
319525,"{'lon': 5.39325, 'lat': 43.26717}",I132080056,STADE ALEX CAUJOLLE,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,122 BOULEVARD MICHELET,13208,,Commune,true
319526,"{'lon': 5.393126, 'lat': 43.257639}",I132080071,LYCEE PROFESSIONNEL FREDERIC MISTRAL,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",false,,48 Boulevard de Saint-Anne,13208,,Etablissement Public,false
319527,"{'lon': 5.40545, 'lat': 43.25521}",I132090006,COMPLEXE SPORTIF DESAUTEL,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,CHEMIN JOSEPH AIGUIER,13209,,Commune,true
319528,"{'lon': 5.415874, 'lat': 43.226687}",I132090026,AZUR FORME,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,['Musculation'],false,,49 Gaston bosc,13209,,Etablissement privé commercial,true
319529,"{'lon': 5.42277, 'lat': 43.28417}",I132100012,COMPLEXE SPORTIF LEDEUC,Terrain mixte,Terrain de grands jeux,"['Football / Football en salle (Futsal)', 'Rugby à 13 / Rugby à 7', 'Rugby à 15 / Rugby à 7']",false,,282 BOULEVARD MIREILLE LAUZE,13210,,Commune,true
319530,"{'lon': 5.48814, 'lat': 43.29624}",I132110035,GYMNASE DU RUISSATEL LA VALENTINE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,69 RUE DE L AUDIENCE,13211,,Commune,true
319531,"{'lon': 5.479029, 'lat': 43.291658}",I132110043,BOWLING DE LA VALENTINE,Bowling,Bowling,['Bowling'],false,,12 ROUTE DE LA SABLIERE,13211,SARL BOWLING LA VALENTINE,Etablissement privé commercial,true
319532,"{'lon': 5.448451, 'lat': 43.307228}",I132120008,COMPLEXE SPORTIF DES CAILLOLS,Salles polyvalentes / des fêtes / non spécialisées,Salle non spécialisée,"['Autres Danses', 'Gymnastique Aérobic']",false,,RUE DE LA SARRIETTE / Rue de la Sauge,13212,,Commune,true
319533,"{'lon': 5.4468, 'lat': 43.3085}",I132120009,COLLEGE DES CAILLOLS,Terrain de handball,Terrain extérieur de petits jeux collectifs,['Handball / Mini hand / Handball de plage'],false,,TRAVERSE DE LA SARIETTE,13212,,Commune,true
319534,"{'lon': 5.42681, 'lat': 43.298677}",I132120023,A.S.P.T.T. TENNIS,Terrain de boules,Boulodrome,['Pétanque et jeu provencal'],false,,38 AVENUE VAN GOGH,13212,LA POSTE,Association(s),false
319535,"{'lon': 5.4340910000000004, 'lat': 43.316666}",I132120026,STADE SEVAN,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,54 BD DE COMPOSTELLE,13212,,Commune,true
319536,"{'lon': 5.46401, 'lat': 43.31522}",I132120047,M.J.C. MAISON DES JEUNES,Salles polyvalentes / des fêtes / non spécialisées,Salle non spécialisée,,false,,TRAVERSE DE LA MALVINA,13212,,Association(s),false
319537,"{'lon': 5.42199, 'lat': 43.34069}",I132130014,GYMNASE ANTONIN ARTAUD,Salle de cours collectifs,Equipement d'activités de forme et de santé,"['Hockey en salle / Hockey sur gazon', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...']",false,,CHEMIN NOTRE DAME DE LA CONSOLATION,13213,,Commune,true
319538,"{'lon': 5.5855, 'lat': 43.3316}",I132130030,PONEY CLUB LA LOUISE,Carrière,Equipement équestre,"['Dressage', ""Saut d'obstacle""]",false,,9 AVENUE FOURNACLE,13213,,Association(s),true
319539,"{'lon': 5.368419, 'lat': 43.296363}",I132130037,BOXING CLUB TAEKWENDO LA ROSE,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,['Musculation'],false,,Place Favre l'eglantine,13213,,Association(s),true
319540,"{'lon': 5.399112, 'lat': 43.336993}",I132140020,TENNIS AMICALE RICARD SPORTS,Court de tennis,Court de tennis,['Tennis'],false,,81 BD ANATOLE DE LA FORGE,13214,,Etablissement privé commercial,false
319541,"{'lon': 5.359954, 'lat': 43.33562}",I132150037,Plateau Multi-sport LA CABUCELLE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Tennis']",false,,Boulevard d'Anjou,13215,,Commune,false
319542,"{'lon': 5.351852, 'lat': 43.337927}",I132150055,Minifoot Cap Janet La Calade,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],true,,Chemin du Cap Janet,13215,,Commune,true
319543,"{'lon': 5.316832, 'lat': 43.359033}",I132160012,CERCLE DE L'AVIRON DE MARSEILLE,Salle multisports (gymnase),Salle multisports,['Musculation'],false,,1 PLAGE DE L'ESTAQUE,13216,,Association(s),false
319544,"{'lon': 5.34208, 'lat': 43.35841}",I132160024,STADE ST ANDRE LA RENAISSANCE,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,3 BOULEVARD HENRI BARNIER,13216,,Commune,false
319550,"{'lon': 5.444405, 'lat': 43.529128}",I130010078,INSTALLATION SPORTIVE ECOLE SEXTIUS,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,34 COURS SEXTIES,13001,,Commune,false
319551,"{'lon': 5.432484, 'lat': 43.513753}",I130010111,INSTALLATION SPORTIVES ECOLE LES FLORALIES,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,75 Avenue du Club Hippique,13001,,Commune,true
319552,"{'lon': 5.0983, 'lat': 43.63866}",I131030002,LYCEE DE L'EMPERI,Salle multisports (gymnase),Salle multisports,"[""Tir à l'arc""]",false,,21 MONTEE DU PUECH BP 134,13103,,Région,true
319553,"{'lon': 5.102041, 'lat': 43.640438}",I131030009,ETABLISSEMENT D'ENSEIGNEMENT PRIVE VIALA-LACOSTE,Structure Artificielle d'Escalade,Structure Artificielle d'Escalade,['Escalade'],false,,76 AVENUE GASTON CABRIER,13103,,Etablissement d'enseignement privé,true
319554,"{'lon': 5.385, 'lat': 43.2541}",I132080012,LYCEE PROFESSIONNEL LEAU,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,63 Boulevard leau,13208,,Etablissement Public,true
319555,"{'lon': 5.42106, 'lat': 43.27063}",I132100024,ECOLE MIXTE ST TRONC LA ROSE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,225 BD PAUL CLAUDEL,13210,,Commune,true
319556,"{'lon': 5.486797, 'lat': 43.29579}",I132110037,ECOLE MIXTE LA VALENTINE,Multisports/City-stades,Multisports/City-stades,,false,,AVENUE DE LA TIRANE,13211,,Commune,false
319557,"{'lon': 5.4142, 'lat': 43.3241}",I132130039,LYCEE DENIS DIDEROT,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,Boulevard laveran,13213,,Etablissement Public,true
